Time,Setpoint_C_,Rounded Setpoints,Mode,Indoor Temp [C],OutdoorTemp_C_,WindSpeed_m_s_,SolarIrradiation_W_m_2_,HeatSupply_kW_,Outdoor Unit [W],AHU and AUX1 [W],AUX2  [W]
1/6/2023 11:00,20.55555556,20.5,0,20.21690257,-0.71,3.63,133.92,6.849269469,1878.435611,72.10422222,0.332319444
1/6/2023 12:00,20.55555556,20.5,0,20.12276374,-0.4,3.63,200.57,6.428220772,1847.675347,66.528,0.319805556
1/6/2023 13:00,20.55555556,20.5,0,20.16187905,-0.4,4.11,192.39,6.653157943,2016.363569,71.03822222,0.328847222
1/6/2023 14:00,20.55555556,20.5,0,20.35016776,-0.13,3.95,269.9,6.62289582,1591.397264,1655.839708,1486.048583
1/6/2023 15:00,20.55555556,20.5,0,20.20817383,0.75,3.58,285.57,4.031989917,1057.038181,49.73476389,0.319763889
1/6/2023 16:00,20.55555556,20.5,0,20.18432999,0.94,3.13,229,4.763743756,1099.402722,52.39240278,0.345791667
1/6/2023 17:00,20.55555556,20.5,0,20.16365157,0.89,1.66,123.16,5.052748328,1174.419278,52.87569444,0.337597222
1/6/2023 18:00,20.55555556,20.5,0,20.22933069,-0.37,1.42,11.97,5.577186289,1323.427597,56.33281944,0.358152778
1/6/2023 19:00,20.55555556,20.5,0,20.13943156,-0.85,0.7,0,4.518456996,1069.465181,53.82233333,0.340041667
1/6/2023 20:00,20.55555556,20.5,0,20.11109169,-1.41,0.4,0,5.173435253,1286.035278,56.77138889,0.338166667
1/6/2023 21:00,20.55555556,20.5,0,20.1014269,-2.07,0.61,0,5.104896642,1257.815056,56.735875,0.384555556
1/6/2023 22:00,20.55555556,20.5,0,20.15133256,-2.74,1.11,0,4.726193533,1332.194722,52.73122222,0.354972222
1/6/2023 23:00,20.55555556,20.5,0,19.98006993,-2.96,1.41,0,4.614085008,1482.187667,55.08829167,0.367611111
1/7/2023 0:00,20.55555556,20.5,0,20.13413641,-3.56,1.65,0,7.390664203,2017.443653,1403.062431,1243.81125
1/7/2023 1:00,20.55555556,20.5,0,20.30429081,-3.71,1.61,0,3.555760201,952.0740556,281.4950417,219.2152083
1/7/2023 2:00,20.55555556,20.5,0,20.04748252,-3.78,1.79,0,6.069726605,1686.332514,59.69986111,0.338236111
1/7/2023 3:00,20.55555556,20.5,0,19.96892688,-4.61,1.88,0,6.113674122,1893.040139,62.09527778,0.388111111
1/7/2023 4:00,20.55555556,20.5,0,19.92336362,-4.99,2.12,0,6.345399544,2081.259944,69.88123611,0.374569444
1/7/2023 5:00,20.55555556,20.5,0,19.90834885,-5.6,2.31,0,6.620590222,2390.436056,86.93808333,0.372027778
1/7/2023 6:00,20.55555556,20.5,0,20.17263908,-5.4,2.4,0,7.746922293,2173.596597,1833.714833,1634.411111
1/7/2023 7:00,20.55555556,20.5,0,20.01113052,-5.33,2.26,0,7.160985507,2254.412222,76.96593056,0.379736111
1/7/2023 8:00,20.55555556,20.5,0,19.97491265,-4.89,2.24,0,7.301754804,2443.995736,91.49680556,0.391888889
1/7/2023 9:00,20.55555556,20.5,0,19.91913104,-4.03,2.53,26.3,7.289753394,2636.811347,102.8575556,0.409
1/7/2023 10:00,20.55555556,20.5,0,20.21706377,-2.02,2.61,134.25,7.982747483,2213.655889,1864.429194,1661.471472
1/7/2023 11:00,20.55555556,20.5,0,20.18502534,-0.75,3.2,246.85,6.510004193,1793.717306,58.76633333,0.377777778
1/7/2023 12:00,20.55555556,20.5,0,20.16281413,0.52,3.7,343.58,6.452176228,1669.869306,58.61480556,0.375125
1/7/2023 13:00,20.55555556,20.5,0,20.13093735,0.91,3.3,393.68,5.748645907,1402.459125,53.20316667,0.366027778
1/7/2023 14:00,20.55555556,20.5,0,20.24646358,1.29,2.97,424.12,5.82468039,1400.049667,51.77216667,0.355472222
1/7/2023 15:00,20.55555556,20.5,0,20.22841103,1.89,2.78,362.7,4.757467746,1108.930486,46.84204167,0.369402778
1/7/2023 16:00,20.55555556,20.5,0,20.26776218,2.07,2.86,252.57,5.613768678,1328.453806,51.12047222,0.386083333
1/7/2023 17:00,20.55555556,20.5,0,20.19166079,1.24,1.98,128.12,4.846041814,1145.961458,48.097625,0.375611111
1/7/2023 18:00,20.55555556,20.5,0,20.20351657,0.11,2.69,13.83,5.8367055,1434.378486,51.16845833,0.377055556
1/7/2023 19:00,20.55555556,20.5,0,20.23004072,-0.43,2.91,0,5.553002263,1353.494604,50.60892907,0.396063978
1/7/2023 20:00,20.55555556,20.5,0,20.09662073,-0.64,2.53,0,4.283319511,1007.821461,47.14724719,0.293651685
1/7/2023 21:00,20.55555556,20.5,0,20.13192794,-0.96,2.9,0,5.45159184,1329.757889,50.84906944,0.353694444
1/7/2023 22:00,20.55555556,20.5,0,20.07387566,-0.99,3.49,0,5.451194949,1357.494403,51.63254167,0.348166667
1/7/2023 23:00,20.55555556,20.5,0,20.12850377,-1.25,3.17,0,5.532172362,1390.868847,54.87698611,0.355263889
1/8/2023 0:00,20.55555556,20.5,0,20.03027021,-1.49,2.68,0,5.541051432,1493.989306,51.68905556,0.32625
1/8/2023 1:00,20.55555556,20.5,0,20.00485577,-1.69,2.97,0,6.645734965,2009.711472,66.55,0.283125
1/8/2023 2:00,20.55555556,20.5,0,20.06547758,-1.81,2.94,0,6.675989446,2137.919833,70.21872222,0.285041667
1/8/2023 3:00,20.55555556,20.5,0,20.22988304,-1.8,2.73,0,6.40947111,1569.492972,1591.168125,1427.629958
1/8/2023 4:00,20.55555556,20.5,0,20.02997896,-1.73,2.97,0,6.745658461,1982.047778,64.78029167,0.27075
1/8/2023 5:00,20.55555556,20.5,0,20.0553096,-2.05,2.77,0,6.975099991,2202.193056,73.21194444,0.285208333
1/8/2023 6:00,20.55555556,20.5,0,20.22537958,-2.08,2.57,0,6.472318006,1540.108306,1579.683583,1418.313375
1/8/2023 7:00,20.55555556,20.5,0,20.05017846,-2.07,2.45,0,6.977485594,2076.617986,66.48426389,0.294027778
1/8/2023 8:00,20.55555556,20.5,0,20.04661057,-1.77,2.62,0,6.671805433,2126.858708,69.94801389,0.273388889
1/8/2023 9:00,20.55555556,20.5,0,20.15018285,-1.35,2.88,16.79,6.464173546,1558.571139,1729.016472,1554.601958
1/8/2023 10:00,20.55555556,20.5,0,19.97974383,-0.42,2.39,91.48,7.016387983,1999.070694,67.61473611,0.332930556
1/8/2023 11:00,20.55555556,20.5,0,20.04418942,0.47,1.97,161.6,6.446968924,1928.122125,63.87227778,0.352680556
1/8/2023 12:00,20.55555556,20.5,0,20.25020472,1.46,1.53,239.91,4.811349825,1069.556083,1545.022639,1393.493458
1/8/2023 13:00,20.55555556,20.5,0,20.06524639,1.8,2.01,268.12,7.113304862,1873.398861,64.44509722,0.332291667
1/8/2023 14:00,20.55555556,20.5,0,20.13480518,2.33,2.67,435.32,5.474417159,1334.566944,52.96922222,0.324402778
1/8/2023 15:00,20.55555556,20.5,0,20.18159821,2.15,2.53,238.55,5.304564155,1320.997222,52.98065278,0.34325
1/8/2023 16:00,20.55555556,20.5,0,20.30634358,2.13,2.75,84.51,6.68896845,1858.108611,63.92930556,0.359972222
1/8/2023 17:00,20.55555556,20.5,0,20.51146928,1.28,2.28,67.93,6.166664578,1440.667361,1339.049014,1192.183778
1/8/2023 18:00,20.55555556,20.5,0,20.36925926,-0.28,1.67,13.49,5.451221224,1341.426333,53.28908333,0.357152778
1/8/2023 19:00,20.55555556,20.5,0,20.33507503,-0.82,1.72,0,5.530708516,1315.245458,55.37427778,0.314083333
1/8/2023 20:00,20.55555556,20.5,0,20.23530604,-0.71,2.82,0,5.734282068,1489.765917,56.24476389,0.295527778
1/8/2023 21:00,20.55555556,20.5,0,20.37043149,-1.39,3.06,0,5.988276754,1445.398028,1313.895014,1172.098819
1/8/2023 22:00,20.55555556,20.5,0,20.18617934,-1.42,2.35,0,5.304791683,1385.362111,53.49219444,0.310416667
1/8/2023 23:00,20.55555556,20.5,0,20.14146645,-1.67,1.76,0,6.264921139,1722.73075,64.442125,0.328680556
1/9/2023 0:00,20.55555556,20.5,0,20.14777311,-1.65,1.62,0,6.416814675,1994.859403,68.483875,0.307916667
1/9/2023 1:00,20.55555556,20.5,0,20.39490936,-1.44,1.62,0,6.614994365,1620.033458,1485.975028,1325.203986
1/9/2023 2:00,20.55555556,20.5,0,20.26956116,-1.63,1.86,0,6.481452263,1820.806278,62.271,0.337791667
1/9/2023 3:00,20.55555556,20.5,0,20.19221678,-1.55,2.14,0,6.693353231,2080.592583,71.29033333,0.337666667
1/9/2023 4:00,20.55555556,20.5,0,20.41115796,-2.4,2.2,0,7.284992034,1902.869542,1680.566528,1499.907292
1/9/2023 5:00,20.55555556,20.5,0,20.22703574,-3.62,1.85,0,6.619714573,1848.010861,61.20397222,0.337777778
1/9/2023 6:00,20.55555556,20.5,0,20.2573748,-3.51,2.31,0,6.858596062,2057.836583,66.31770833,0.331513889
1/9/2023 7:00,20.55555556,20.5,0,20.35039014,-3.42,2.45,0,7.939157747,2201.777889,1594.551069,1411.950819
1/9/2023 8:00,20.55555556,20.5,0,20.43987872,-3.62,2.23,0,5.902142329,1586.992833,58.72148611,0.352875
1/9/2023 9:00,20.55555556,20.5,0,20.24907212,-3.23,2.83,29.95,7.026432384,2199.167639,74.984875,0.358222222
1/9/2023 10:00,20.55555556,20.5,0,20.29608027,-1.41,3.1,169.64,7.51608923,2191.407875,1642.160792,1457.261986
1/9/2023 11:00,20.55555556,20.5,0,20.46311739,0.12,3.52,315.36,5.608624814,1393.009847,53.39190278,0.363513889
1/9/2023 12:00,20.55555556,20.5,0,20.43519315,1.95,3.76,408.29,5.527391159,1360.862569,54.04469444,0.379638889
1/9/2023 13:00,20.55555556,20.5,0,20.42436905,3.55,3.83,451.27,4.103846728,936.2461944,46.38444444,0.347722222
1/9/2023 14:00,20.55555556,20.5,0,20.40032044,4.67,4.07,427.67,3.644254162,817.804125,45.08144444,0.346736111
1/9/2023 15:00,20.55555556,20.5,0,20.46569583,5.77,4.19,367.59,1.945208146,538.4898611,30.219875,0.333333333
1/9/2023 16:00,20.55555556,20.5,0,20.44165291,6.29,4.16,267.02,1.7639273,520.8388056,27.75405556,0.353208333
1/9/2023 17:00,20.55555556,20.5,0,20.51721148,4.8,2.53,140.1,2.680060617,859.0887083,37.01515278,0.351416667
1/9/2023 18:00,20.55555556,20.5,0,20.41896222,3.19,2.95,16.88,4.471708305,957.9593889,43.20475,0.328375
1/9/2023 19:00,20.55555556,20.5,0,20.48538179,2.38,3.44,0,4.764075741,1024.231556,46.04138889,0.3565
1/9/2023 20:00,20.55555556,20.5,0,20.54197181,2.04,3.74,0,2.215630718,585.8257361,30.34225,0.374902778
1/9/2023 21:00,20.55555556,20.5,0,20.37041499,1.84,3.95,0,2.789100084,731.2147361,34.97331944,0.347916667
1/9/2023 22:00,20.55555556,20.5,0,20.32086385,1.57,4.19,0,5.335188725,1174.103833,48.26776389,0.323166667
1/9/2023 23:00,20.55555556,20.5,0,20.302223,2.01,4.33,0,5.359131029,1196.501597,47.82191667,0.313777778
1/10/2023 0:00,20.55555556,20.5,0,20.3791894,2,4.42,0,5.734440899,1248.027111,52.10204167,0.356916667
1/10/2023 1:00,20.55555556,20.5,0,20.39491199,2.45,4.76,0,6.023140463,1365.251361,52.23259722,0.326138889
1/10/2023 2:00,20.55555556,20.5,0,20.42222222,2.9,5.08,0,6.000348075,1319.711875,52.82211111,0.316847222
1/10/2023 3:00,20.55555556,20.5,0,20.39883227,3.08,4.99,0,5.826605199,1286.295778,52.77461111,0.324458333
1/10/2023 4:00,20.55555556,20.5,0,20.42825649,2.86,4.63,0,6.187136817,1358.128264,52.53070833,0.283486111
1/10/2023 5:00,20.55555556,20.5,0,20.44685938,2.41,4.22,0,5.967617475,1256.513278,52.48440278,0.294861111
1/10/2023 6:00,20.55555556,20.5,0,20.4458467,2.39,3.75,0,5.704160339,1216.478042,52.59419444,0.284888889
1/10/2023 7:00,20.55555556,20.5,0,20.31510366,2.48,3.55,0,6.024081818,1290.072375,52.71620833,0.268944444
1/10/2023 8:00,20.55555556,20.5,0,20.39502859,1.91,3.1,0,5.384844788,1134.457625,48.69740278,0.291013889
1/10/2023 9:00,20.55555556,20.5,0,20.47044363,2.45,3.27,25.31,5.322920657,1146.424431,49.62130556,0.316486111
1/10/2023 10:00,20.55555556,20.5,0,20.50756571,4.2,3.31,130.87,5.094916736,1081.584333,47.35088889,0.284208333
1/10/2023 11:00,20.55555556,20.5,0,20.45636676,5.64,3.26,260.03,4.461505807,916.8130556,43.63895833,0.280888889
1/10/2023 12:00,20.55555556,20.5,0,20.46680731,7.06,3.48,392.19,2.871669155,619.6266389,33.74706944,0.248986111
1/10/2023 13:00,20.55555556,20.5,0,20.59499349,8.52,3.52,465.17,2.0662888,552.3861806,27.19140278,0.280458333
1/10/2023 14:00,20.55555556,20.5,0,20.70875755,9.44,3.38,432.39,0.605003291,299.0267639,21.16677778,0.303486111
1/10/2023 15:00,20.55555556,20.5,0,20.54939486,10.49,3.12,398.36,0.004230163,26.6473736,7.208469101,0.291544944
1/10/2023 16:00,20.55555556,20.5,0,20.21732259,10.52,2.6,287.27,0.103946107,240.7613323,16.80314607,0.289213483
1/10/2023 17:00,20.55555556,20.5,0,20.56308677,8.13,1.86,143.05,0.216528408,165.6165781,16.66696013,0.330598007
1/10/2023 18:00,20.55555556,20.5,0,20.55888017,5.99,2.91,17.82,0.579546889,299.0678519,16.19077037,0.327555556
1/10/2023 19:00,20.55555556,20.5,0,20.57407276,4.97,2.37,0,1.95029357,582.6913518,32.43102606,0.340700326
1/10/2023 20:00,20.55555556,20.5,0,20.76912181,4.66,2.05,0,0.221419559,176.4575,15.37936242,0.322348993
1/10/2023 21:00,20.55555556,20.5,0,20.43845614,3.81,2.21,0,1.908648705,552.024374,26.71904841,0.281619366
1/10/2023 22:00,20.55555556,20.5,0,20.43888889,3.07,2.42,0,4.344898668,863.98,42.9866443,0.343221477
1/10/2023 23:00,20.55555556,20.5,0,20.41949325,3.1,2.69,0,4.232705929,869.1908086,42.49353135,0.377508251
1/11/2023 0:00,20.55555556,20.5,0,20.41918978,3.25,2.74,0,4.288183938,887.7092409,42.66643564,0.369174917
1/11/2023 1:00,20.55555556,20.5,0,20.35838634,3.52,2.98,0,4.410265863,877.327953,44.71260067,0.383204698
1/11/2023 2:00,20.55555556,20.5,0,20.38716516,4.98,2.71,0,4.610863784,912.9633003,44.63546205,0.356666667
1/11/2023 3:00,20.55555556,20.5,0,20.42661808,4.94,2.74,0,4.656730174,933.9051895,44.78337727,0.396589786
1/11/2023 4:00,20.55555556,20.5,0,20.43709208,5.23,2.92,0,4.82007556,955.338,44.43169748,0.333159664
1/11/2023 5:00,20.55555556,20.5,0,20.447523,5.45,2.49,0,4.795560226,979.1435548,44.36446844,0.392259136
1/11/2023 6:00,20.55555556,20.5,0,20.45506199,5.37,2.77,0,4.877508118,1014.90942,44.21971808,0.41371476
1/11/2023 7:00,20.55555556,20.5,0,20.44454239,5.46,3.57,0,4.786521672,970.8730318,44.58164154,0.406231156
1/11/2023 8:00,20.55555556,20.5,0,20.48848643,5.62,4.31,0,4.535773237,915.1668552,43.95888519,0.436056572
1/11/2023 9:00,20.55555556,20.5,0,20.33341649,5.88,4.02,26.97,4.999754316,1013.657679,46.98961603,0.411803005
1/11/2023 10:00,20.55555556,20.5,0,20.36469624,7.79,3.77,136.59,4.647786965,918.8637268,45.48866779,0.437301855
1/11/2023 11:00,20.55555556,20.5,0,20.51176656,8.66,3.48,182.95,3.850884437,810.4200333,40.09055,0.424216667
1/11/2023 12:00,20.55555556,20.5,0,20.56054722,8.96,3.22,134.91,3.763391036,768.433713,36.36470414,0.432174556
1/11/2023 13:00,20.55555556,20.5,0,20.5381287,9.49,3.42,150.43,3.38044084,693.7419063,34.33229402,0.477544426
1/11/2023 14:00,20.55555556,20.5,0,20.63420925,8.94,3.47,84.42,2.592206363,638.0827167,30.04815,0.444583333
1/11/2023 15:00,20.55555556,20.5,0,20.54105897,9.42,3.14,84.23,2.865911389,614.7627258,31.66707358,0.404347826
1/11/2023 16:00,20.55555556,20.5,0,20.58466506,9.95,3.17,65.77,2.614672031,628.0138047,29.881633,0.456801347
1/11/2023 17:00,20.55555556,20.5,0,20.6154745,8.99,2.4,34.51,3.242687497,677.4292845,33.05234609,0.451946755
1/11/2023 18:00,20.55555556,20.5,0,20.74980856,9.08,1.98,5.79,1.396327613,402.1679595,21.98554806,0.458650927
1/11/2023 19:00,20.55555556,20.5,0,20.72907577,8.98,1.91,0,1.29560727,477.0771595,28.95009967,0.461594684
1/11/2023 20:00,20.55555556,20.5,0,20.78032505,8.92,1.99,0,0.864328912,414.9053512,26.28080268,0.408561873
1/11/2023 21:00,20.55555556,20.5,0,20.59216214,8.24,1.98,0,2.031864733,492.3349916,26.21778894,0.436633166
1/11/2023 22:00,20.55555556,20.5,0,20.57477424,7.37,1.51,0,3.913258129,807.4930588,36.29754622,0.382
1/11/2023 23:00,20.55555556,20.5,0,20.62616741,6.43,1.82,0,3.114637272,648.4978859,32.94377517,0.388674497
1/12/2023 0:00,20.55555556,20.5,0,20.6255697,5.99,1.58,0,2.5467591,609.1605017,29.12578595,0.447458194
1/12/2023 1:00,20.55555556,20.5,0,20.61421447,5.67,0.97,0,3.681410047,688.8383417,33.21698492,0.384857621
1/12/2023 2:00,20.55555556,20.5,0,20.64448788,6.5,0.74,0,3.022363699,690.0185956,31.69883249,0.407766497
1/12/2023 3:00,20.55555556,20.5,0,20.59706159,5.77,1.76,0,3.092212269,658.4755838,32.368511,0.425177665
1/12/2023 4:00,20.55555556,20.5,0,20.62321853,6.3,2.34,0,3.211491235,707.7760667,32.66551667,0.409016667
1/12/2023 5:00,20.55555556,20.5,0,20.64335527,6.5,2.32,0,3.199999559,711.7570017,33.07767169,0.420201005
1/12/2023 6:00,20.55555556,20.5,0,20.65578736,6.65,3.57,0,3.244492557,709.034426,32.94855241,0.331996672
1/12/2023 7:00,20.55555556,20.5,0,20.55988436,7.02,4.75,0,3.616639409,740.4948054,36.15331641,0.409560068
1/12/2023 8:00,20.55555556,20.5,0,20.43504515,7.16,5.81,0,2.919243735,681.2511168,32.33306261,0.396125212
1/12/2023 9:00,20.55555556,20.5,0,20.48788487,6.9,6.39,6.26,3.000300078,711.3083054,33.57766779,0.411040268
1/12/2023 10:00,20.55555556,20.5,0,20.53674,6.52,6.01,46.51,3.519485663,735.2407458,36.58301695,0.422745763
1/12/2023 11:00,20.55555556,20.5,0,20.54391177,5.98,6.33,45.59,3.042290122,714.3748393,36.65795262,0.375871404
1/12/2023 12:00,20.55555556,20.5,0,20.47271832,5.65,6.54,48.56,4.248324007,859.0562951,41.52034426,0.37895082
1/12/2023 13:00,20.55555556,20.5,0,20.49116018,5.72,6.99,93.4,3.55757444,771.1090738,37.22965268,0.669782923
1/12/2023 14:00,20.55555556,20.5,0,20.4866587,5.22,7.35,90.73,3.80518678,829.3049722,39.926125,0.782777778
1/12/2023 15:00,20.55555556,20.5,0,20.4738373,4.68,7.82,64.32,4.063895505,849.1807222,40.72261111,0.560583333
1/12/2023 16:00,20.55555556,20.5,0,20.48479098,4.01,8.25,58.58,4.468102693,936.9576528,43.72343056,0.366083333
1/12/2023 17:00,20.55555556,20.5,0,20.46563932,3.04,7.57,39.09,4.657218818,978.9123194,44.71954167,0.408263889
1/12/2023 18:00,20.55555556,20.5,0,20.40425952,2.86,7.34,6.69,4.137550385,782.3985139,406.0199583,0.441666667
1/12/2023 19:00,20.55555556,20.5,0,20.3507484,2.83,7.64,0,5.596491649,1251.067528,51.26219444,0.459236111
1/12/2023 20:00,20.55555556,20.5,0,20.50171781,2.84,7.04,0,4.81859592,1024.849806,49.10036111,0.437027778
1/12/2023 21:00,20.55555556,20.5,0,20.39277973,2.7,6.1,0,4.41456736,953.1423889,45.53941667,0.395861111
1/12/2023 22:00,20.55555556,20.5,0,20.36875,2.63,5.63,0,5.646884254,1261.934569,51.18654167,0.441416667
1/12/2023 23:00,20.55555556,20.5,0,20.36559994,2.55,5.82,0,5.742866322,1300.349056,52.58004167,0.440875
1/13/2023 0:00,20.55555556,20.5,0,20.42086359,2.53,5.62,0,6.03773412,1397.847569,53.87083333,0.441180556
1/13/2023 1:00,20.55555556,20.5,0,20.35164609,2.46,5.21,0,4.991631688,1133.053583,54.02473611,0.452791667
1/13/2023 2:00,20.55555556,20.5,0,20.40278565,2.14,4.94,0,5.604812558,1211.369167,1493.95225,1339.275639
1/13/2023 3:00,20.55555556,20.5,0,20.30372971,1.83,5.1,0,4.744348039,825.886625,739.4851667,526.7988889
1/13/2023 4:00,20.55555556,20.5,0,20.35175087,1.64,5.38,0,7.291531154,1720.485389,63.54905556,0.448666667
1/13/2023 5:00,20.55555556,20.5,0,20.33740009,1.36,5,0,6.676205523,1578.909819,59.92968056,0.438388889
1/13/2023 6:00,20.55555556,20.5,0,20.57431591,1.08,5.39,0,6.701421756,1417.973819,1542.180681,1378.843458
1/13/2023 7:00,20.55555556,20.5,0,20.4401204,0.96,5.61,0,6.086424461,1440.769403,56.80393056,0.436375
1/13/2023 8:00,20.55555556,20.5,0,20.36765309,0.61,6.02,0,5.670551743,1353.636958,56.339625,0.530194444
1/13/2023 9:00,20.55555556,20.5,0,20.32037728,0.56,5.54,15.64,5.843866734,1367.240278,55.90695833,0.48125
1/13/2023 10:00,20.55555556,20.5,0,20.24001253,0.59,6.32,85.05,5.34466939,1315.739903,57.36327778,0.42275
1/13/2023 11:00,20.55555556,20.5,0,20.30531853,1.04,7.12,180.74,6.762592835,1574.522264,1638.445194,1471.430125
1/13/2023 12:00,20.55555556,20.5,0,20.42497054,0.85,7.41,176.4,4.519203543,1050.776347,48.32002778,0.495875
1/13/2023 13:00,20.55555556,20.5,0,20.29608187,0.97,7.73,156.44,5.577792993,1296.076736,54.06745833,0.421291667
1/13/2023 14:00,20.55555556,20.5,0,20.28197883,0.67,7.64,114.04,6.058843328,1453.482472,57.20875,0.468916667
1/13/2023 15:00,20.55555556,20.5,0,20.29003632,0.48,7.63,156.94,6.573507919,1678.902278,59.13976389,0.447402778
1/13/2023 16:00,20.55555556,20.5,0,20.24051581,0.21,7.18,95.43,6.917866134,1797.521986,62.92095833,0.445652778
1/13/2023 17:00,20.55555556,20.5,0,20.31549337,-0.29,6.34,55.13,6.7178168,1906.121486,66.44425,0.424472222
1/13/2023 18:00,20.55555556,20.5,0,20.32297587,-0.56,5.93,7.68,6.964678813,2143.468028,72.36004167,0.426666667
1/13/2023 19:00,20.55555556,20.5,0,20.53826058,-0.7,6.01,0,7.393509976,1871.446833,1882.324389,1690.191681
1/13/2023 20:00,20.55555556,20.5,0,20.39431047,-0.91,5.82,0,5.059167229,1221.358764,51.48820833,0.502888889
1/13/2023 21:00,20.55555556,20.5,0,20.36114635,-0.93,5.72,0,5.861620868,1434.223903,56.81531944,0.469333333
1/13/2023 22:00,20.55555556,20.5,0,20.27337408,-1.13,5.05,0,5.762551573,1426.495806,56.64970833,0.497986111
1/13/2023 23:00,20.55555556,20.5,0,20.25962963,-0.8,4.68,0,6.296144075,1766.331056,62.40384722,0.467180556
1/14/2023 0:00,20.55555556,20.5,0,20.30584693,-0.82,4.58,0,6.927847775,2104.514,74.60434722,0.490638889
1/14/2023 1:00,20.55555556,20.5,0,20.50809602,-0.85,4.07,0,7.391297539,1678.422819,1799.578597,1619.85075
1/14/2023 2:00,20.55555556,20.5,0,20.35136944,-1.21,4.09,0,8.039218606,2224.557153,79.91261111,0.415972222
1/14/2023 3:00,20.55555556,20.5,0,20.35021741,-1.84,4.16,0,7.718734832,2273.191486,79.99583333,0.426277778
1/14/2023 4:00,20.55555556,20.5,0,20.33442655,-2.27,4,0,7.659145176,2227.804111,79.55048611,0.412097222
1/14/2023 5:00,20.55555556,20.5,0,20.30958042,-2.11,3.48,0,7.663343473,2341.716583,90.23222222,0.401194444
1/14/2023 6:00,20.55555556,20.5,0,20.25342657,-2.2,3.58,0,8.030191379,2429.134222,94.86752778,0.391347222
1/14/2023 7:00,20.55555556,20.5,0,20.23613635,-2.07,3.31,0,7.926646572,2518.247556,100.7482778,0.407847222
1/14/2023 8:00,20.55555556,20.5,0,20.35003494,-2.04,3.13,0,8.331599222,2464.796222,1882.402639,1662.951486
1/14/2023 9:00,20.55555556,20.5,0,20.38006056,-2.42,2.94,25.33,7.170044688,1979.127958,68.26875,0.386013889
1/14/2023 10:00,20.55555556,20.5,0,20.41310661,-2.04,2.2,129.6,7.466256552,2107.95625,72.97019444,0.409277778
1/14/2023 11:00,20.55555556,20.5,0,20.42932293,-1.8,1.74,232.73,7.280530592,2084.022189,69.10300787,0.414976378
1/14/2023 12:00,20.55555556,20.5,0,20.35065359,-1.56,1.57,308.66,6.886029325,2041.949876,67.77591331,0.481083591
1/14/2023 13:00,20.55555556,20.5,0,20.33356416,-1.24,1.6,381.72,7.386001207,2167.192673,78.20004608,0.400691244
1/14/2023 14:00,20.55555556,20.5,0,20.38598796,-0.59,1.47,284.64,7.214333057,2084.563095,71.65084859,0.357021631
1/14/2023 15:00,20.55555556,20.5,0,20.39267198,0.03,1.41,325.75,6.813831704,1989.939797,65.97210169,0.380864407
1/14/2023 16:00,20.55555556,20.5,0,20.3902319,0.23,1.36,274.1,7.069490346,2047.052598,71.41689304,0.403022071
1/14/2023 17:00,20.55555556,20.5,0,20.30769562,-0.56,1.4,158.16,6.459082205,1929.704662,63.39817568,0.453496622
1/14/2023 18:00,20.55555556,20.5,0,20.19900947,-1.3,1.47,24.07,6.9927215,2112.980525,72.99098139,0.376514382
1/14/2023 19:00,20.55555556,20.5,0,20.2173299,-3.15,1.67,0,7.065469532,2314.469604,86.152843,0.502475248
1/14/2023 20:00,20.55555556,20.5,0,20.24285546,-3.46,1.73,0,6.846540835,1885.992903,1794.344903,1615.819736
1/14/2023 21:00,20.55555556,20.5,0,20.45438124,-3.56,1.8,0,6.306883041,1637.279278,92.03188889,24.70966667
1/14/2023 22:00,20.55555556,20.5,0,20.30919178,-3.58,2.13,0,6.81730388,1827.782931,65.19897222,0.463541667
1/14/2023 23:00,20.55555556,20.5,0,20.16876751,-3.21,2.11,0,6.018759136,1665.247889,61.98023611,0.428208333
1/15/2023 0:00,20.55555556,20.5,0,20.17303542,-3.35,2.27,0,7.409629771,2249.326208,79.35801389,0.455486111
1/15/2023 1:00,20.55555556,20.5,0,20.16265432,-3.34,2.51,0,8.31357778,2658.430097,113.5319306,0.452277778
1/15/2023 2:00,20.55555556,20.5,0,20.1681202,-3.7,2.74,0,8.496185714,2916.727444,136.0586806,0.395222222
1/15/2023 3:00,20.55555556,20.5,0,20.2096586,-4.06,2.99,0,8.228566195,2749.589514,1925.814319,1681.529806
1/15/2023 4:00,20.55555556,20.5,0,20.5354619,-4.19,3.21,0,8.675022857,2532.735347,200.8107778,86.81052778
1/15/2023 5:00,20.55555556,20.5,0,20.24912793,-4.35,3.64,0,8.085847983,2443.643125,92.08866667,0.403652778
1/15/2023 6:00,20.55555556,20.5,0,20.22543818,-4.27,3.72,0,8.349896595,2629.387625,111.1009861,0.451444444
1/15/2023 7:00,20.55555556,20.5,0,20.21581076,-4.05,3.93,0,8.29373871,2941.258431,135.8153194,0.406402778
1/15/2023 8:00,20.55555556,20.5,0,20.27975663,-3.84,4.4,0,8.747210549,2910.07075,2015.239861,1747.804319
1/15/2023 9:00,20.55555556,20.5,0,20.61001866,-2.66,5.16,29.27,8.494909144,2508.85375,115.2953472,0.429333333
1/15/2023 10:00,20.55555556,20.5,0,20.21757959,-0.7,5.44,141.63,6.791670101,1942.184083,66.11741667,0.445888889
