Time,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),wind_speed (m/s),surface_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2)
12/11/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.92,2.85,185.72,48.93,627.3
12/11/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.25,3.41,324.22,70.88,753.89
12/11/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.2,3.26,424.52,71.59,852.79
12/11/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.12,3.28,464.77,74.14,875.42
12/11/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.03,3.41,433.79,86.44,806.07
12/11/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.92,3.26,364.85,69.12,801.47
12/11/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.27,3.11,241.26,56.99,696.25
12/11/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.39,1.49,93.56,33.45,480.71
12/11/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.98,2.02,3.01,2.05,0.0
12/11/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.6,2.62,0.0,0.0,0.0
12/11/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.18,3.21,0.0,0.0,0.0
12/11/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.17,3.58,0.0,0.0,0.0
12/11/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.45,4.13,0.0,0.0,0.0
12/11/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.65,4.64,0.0,0.0,0.0
12/12/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.39,4.75,0.0,0.0,0.0
12/12/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.24,5.0,0.0,0.0,0.0
12/12/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.06,5.33,0.0,0.0,0.0
12/12/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.19,5.31,0.0,0.0,0.0
12/12/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.04,5.07,0.0,0.0,0.0
12/12/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.61,4.43,0.0,0.0,0.0
12/12/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.96,4.3,0.0,0.0,0.0
12/12/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.99,4.17,0.0,0.0,0.0
12/12/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.84,4.17,0.0,0.0,0.0
12/12/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.51,4.35,44.23,17.53,406.38
12/12/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.48,4.37,181.75,50.59,607.43
12/12/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.25,4.7,313.73,65.04,744.31
12/12/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.08,4.82,406.21,72.49,809.54
12/12/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.9,4.88,447.37,74.9,837.11
12/12/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.29,4.76,432.19,73.63,833.81
12/12/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.39,4.65,360.94,67.94,795.11
12/12/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.85,4.33,241.55,56.62,699.06
12/12/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.6,2.79,95.17,32.85,497.57
12/12/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.84,2.41,3.11,2.07,0.0
12/12/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.59,2.55,0.0,0.0,0.0
12/12/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.42,2.77,0.0,0.0,0.0
12/12/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.45,2.59,0.0,0.0,0.0
12/12/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.29,2.5,0.0,0.0,0.0
12/12/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.63,2.39,0.0,0.0,0.0
12/13/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.41,2.2,0.0,0.0,0.0
12/13/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.89,2.03,0.0,0.0,0.0
12/13/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.88,2.06,0.0,0.0,0.0
12/13/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.87,2.09,0.0,0.0,0.0
12/13/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.52,1.96,0.0,0.0,0.0
12/13/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.88,1.52,0.0,0.0,0.0
12/13/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-4.11,1.81,0.0,0.0,0.0
12/13/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-3.92,1.82,0.0,0.0,0.0
12/13/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-3.62,1.67,0.0,0.0,0.0
12/13/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.58,1.74,39.02,23.7,241.21
12/13/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.75,0.41,157.84,64.51,436.36
12/13/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.78,0.62,324.57,64.58,782.39
12/13/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.14,0.45,420.63,71.95,848.95
12/13/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.21,0.26,461.17,75.01,870.13
12/13/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.29,0.28,441.33,73.55,856.78
12/13/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.22,0.74,365.77,68.07,808.71
12/13/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.26,1.05,242.57,56.76,702.44
12/13/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.2,1.38,95.26,32.85,497.08
12/13/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.73,2.26,3.2,2.16,0.0
12/13/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.05,2.54,0.0,0.0,0.0
12/13/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.52,2.37,0.0,0.0,0.0
12/13/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.66,2.22,0.0,0.0,0.0
12/13/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.77,2.25,0.0,0.0,0.0
12/13/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.44,2.41,0.0,0.0,0.0
12/14/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.08,2.36,0.0,0.0,0.0
12/14/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.44,2.36,0.0,0.0,0.0
12/14/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.62,2.52,0.0,0.0,0.0
12/14/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.97,2.09,0.0,0.0,0.0
12/14/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.89,2.0,0.0,0.0,0.0
12/14/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-4.55,2.22,0.0,0.0,0.0
12/14/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-4.51,2.09,0.0,0.0,0.0
12/14/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-3.82,1.66,0.0,0.0,0.0
12/14/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-3.68,1.85,0.0,0.0,0.0
12/14/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.57,2.33,41.67,16.72,406.16
12/14/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.79,2.09,179.88,49.19,616.67
12/14/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.41,2.25,312.72,64.18,751.81
12/14/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.7,2.81,405.37,71.79,814.96
12/14/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.5,3.19,445.26,74.74,836.85
12/14/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.42,2.96,427.93,73.4,827.16
12/14/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.37,2.87,355.37,67.87,781.57
12/14/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.53,2.26,236.4,56.41,680.19
12/14/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.43,2.54,93.02,32.74,478.53
12/14/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.76,2.72,3.2,2.16,0.0
12/14/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.35,2.49,0.0,0.0,0.0
12/14/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.66,2.24,0.0,0.0,0.0
12/14/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.59,2.35,0.0,0.0,0.0
12/14/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.36,2.54,0.0,0.0,0.0
12/14/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.19,2.78,0.0,0.0,0.0
12/15/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.54,2.9,0.0,0.0,0.0
12/15/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.41,2.81,0.0,0.0,0.0
12/15/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.38,2.81,0.0,0.0,0.0
12/15/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.95,2.78,0.0,0.0,0.0
12/15/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.46,2.76,0.0,0.0,0.0
12/15/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.3,2.43,0.0,0.0,0.0
12/15/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.33,2.53,0.0,0.0,0.0
12/15/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.09,2.6,0.0,0.0,0.0
12/15/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.04,2.67,0.0,0.0,0.0
12/15/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.85,3.2,40.19,15.96,407.88
12/15/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.24,3.72,177.45,47.89,616.74
12/15/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.29,3.8,304.58,70.59,711.25
12/15/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.53,4.11,380.26,97.32,693.43
12/15/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.69,4.25,405.97,132.51,618.94
12/15/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.05,3.97,377.59,137.4,561.1
12/15/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.34,3.1,304.26,134.05,462.91
12/15/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.15,1.65,201.88,101.36,379.53
12/15/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.82,2.93,81.28,44.31,292.27
12/15/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.46,2.67,2.93,2.55,0.0
12/15/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.22,3.21,0.0,0.0,0.0
12/15/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.53,3.39,0.0,0.0,0.0
12/15/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.61,3.41,0.0,0.0,0.0
12/15/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.28,3.26,0.0,0.0,0.0
12/15/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.29,3.25,0.0,0.0,0.0
12/16/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.63,3.69,0.0,0.0,0.0
12/16/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.44,3.87,0.0,0.0,0.0
12/16/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.7,3.91,0.0,0.0,0.0
12/16/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.33,3.72,0.0,0.0,0.0
12/16/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.39,3.42,0.0,0.0,0.0
12/16/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.08,4.03,0.0,0.0,0.0
12/16/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.49,4.07,0.0,0.0,0.0
12/16/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.35,4.18,0.0,0.0,0.0
12/16/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.13,4.19,0.0,0.0,0.0
12/16/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.07,3.5,16.93,15.74,20.82
12/16/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.2,3.51,43.05,42.79,1.26
12/16/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.13,3.81,83.98,83.11,2.68
12/16/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.5,4.2,89.24,87.13,5.19
12/16/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.66,4.34,141.55,114.26,61.87
12/16/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.84,4.77,221.07,145.65,176.37
12/16/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.28,5.12,211.64,149.15,169.95
12/16/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.0,4.59,125.28,86.75,145.3
12/16/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.93,3.73,51.78,26.89,195.79
12/16/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.79,3.33,2.16,1.75,0.0
12/16/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.73,3.04,0.0,0.0,0.0
12/16/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.45,2.31,0.0,0.0,0.0
12/16/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.88,2.05,0.0,0.0,0.0
12/16/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.73,2.43,0.0,0.0,0.0
12/16/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.9,2.56,0.0,0.0,0.0
12/17/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.98,2.4,0.0,0.0,0.0
12/17/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.88,2.45,0.0,0.0,0.0
12/17/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.86,2.54,0.0,0.0,0.0
12/17/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.65,2.37,0.0,0.0,0.0
12/17/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.54,2.0,0.0,0.0,0.0
12/17/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.0,2.4,0.0,0.0,0.0
12/17/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.01,2.79,0.0,0.0,0.0
12/17/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.94,3.15,0.0,0.0,0.0
12/17/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.72,3.72,0.0,0.0,0.0
12/17/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.53,3.47,5.58,5.61,0.0
12/17/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.55,3.13,27.62,27.36,1.26
12/17/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.88,4.57,91.77,72.75,58.31
12/17/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.28,4.89,137.96,117.64,50.09
12/17/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.05,4.56,104.83,93.29,26.22
12/17/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.91,4.53,106.93,99.02,18.51
12/17/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.47,4.78,69.53,69.05,1.29
12/17/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.87,4.93,42.66,42.02,2.39
12/17/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.25,3.98,14.47,14.3,1.35
12/17/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.08,3.5,0.77,0.81,0.0
12/17/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.97,3.79,0.0,0.0,0.0
12/17/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.93,4.36,0.0,0.0,0.0
12/17/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.39,5.0,0.0,0.0,0.0
12/17/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.22,5.33,0.0,0.0,0.0
12/17/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.98,5.02,0.0,0.0,0.0
12/18/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.78,5.15,0.0,0.0,0.0
12/18/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.84,5.6,0.0,0.0,0.0
12/18/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.62,6.31,0.0,0.0,0.0
12/18/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.27,6.64,0.0,0.0,0.0
12/18/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.81,6.55,0.0,0.0,0.0
12/18/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.59,6.17,0.0,0.0,0.0
12/18/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.18,6.09,0.0,0.0,0.0
12/18/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.53,6.16,0.0,0.0,0.0
12/18/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.56,6.36,0.0,0.0,0.0
12/18/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.4,6.64,24.08,15.76,154.42
12/18/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.81,9.06,101.23,68.71,158.59
12/18/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.45,9.68,196.09,124.61,220.07
12/18/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.17,9.66,236.65,179.49,141.22
12/18/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.11,9.37,288.83,167.24,276.5
12/18/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.1,9.2,429.18,94.36,783.75
12/18/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.52,9.09,361.07,83.19,755.09
12/18/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.78,8.54,211.64,86.08,471.63
12/18/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.77,6.56,73.2,42.19,240.79
12/18/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.29,6.51,3.11,2.6,0.0
12/18/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.81,6.13,0.0,0.0,0.0
12/18/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-3.39,5.59,0.0,0.0,0.0
12/18/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-4.17,5.06,0.0,0.0,0.0
12/18/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-4.68,4.65,0.0,0.0,0.0
12/18/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-4.99,4.6,0.0,0.0,0.0
12/19/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-5.46,4.23,0.0,0.0,0.0
12/19/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-6.01,3.73,0.0,0.0,0.0
12/19/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-6.45,3.2,0.0,0.0,0.0
12/19/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-7.0,2.95,0.0,0.0,0.0
12/19/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-7.26,2.8,0.0,0.0,0.0
12/19/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-8.68,2.53,0.0,0.0,0.0
12/19/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-8.57,2.43,0.0,0.0,0.0
12/19/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-8.51,1.89,0.0,0.0,0.0
12/19/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-8.67,1.83,0.0,0.0,0.0
12/19/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-7.7,2.68,37.47,14.6,437.76
12/19/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-5.94,2.38,173.47,53.63,588.51
12/19/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-4.28,2.79,307.89,72.33,727.9
12/19/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-2.14,3.44,391.26,97.26,727.74
12/19/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.79,3.68,439.54,92.61,789.73
12/19/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.0,4.13,401.42,118.69,661.92
12/19/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.77,4.38,322.22,122.84,541.29
12/19/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.94,4.29,220.97,85.48,507.66
12/19/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.32,2.67,81.13,52.06,224.12
12/19/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.41,3.0,3.31,3.05,0.0
12/19/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.75,3.91,0.0,0.0,0.0
12/19/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.64,4.62,0.0,0.0,0.0
12/19/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.67,4.84,0.0,0.0,0.0
12/19/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.8,4.94,0.0,0.0,0.0
12/19/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.79,5.04,0.0,0.0,0.0
12/20/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.66,5.03,0.0,0.0,0.0
12/20/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.65,4.95,0.0,0.0,0.0
12/20/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.71,4.66,0.0,0.0,0.0
12/20/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.99,4.43,0.0,0.0,0.0
12/20/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.97,4.27,0.0,0.0,0.0
12/20/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.71,4.35,0.0,0.0,0.0
12/20/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.69,4.24,0.0,0.0,0.0
12/20/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.74,4.08,0.0,0.0,0.0
12/20/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-1.39,3.94,0.0,0.0,0.0
12/20/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,-0.54,4.28,35.11,14.12,413.97
12/20/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.31,4.45,170.7,47.77,607.71
12/20/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.7,4.84,306.02,62.39,755.33
12/20/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.48,5.0,401.5,69.03,824.41
12/20/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.64,4.86,443.16,73.02,843.19
12/20/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.63,4.48,424.07,71.95,824.23
12/20/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.44,3.93,348.37,67.04,762.87
12/20/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.33,3.2,232.82,56.85,657.35
12/20/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.61,2.23,86.82,35.2,394.65
12/20/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.61,2.59,3.42,2.46,0.0
12/20/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.58,2.22,0.0,0.0,0.0
12/20/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.51,2.17,0.0,0.0,0.0
12/20/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.05,2.31,0.0,0.0,0.0
12/20/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.62,2.5,0.0,0.0,0.0
12/20/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.57,2.57,0.0,0.0,0.0
12/21/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.1,2.47,0.0,0.0,0.0
12/21/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.2,2.23,0.0,0.0,0.0
12/21/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.61,2.17,0.0,0.0,0.0
