,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),wind_speed (m/s),surface_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2)
10/27/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.21,2.13,0.0,0.0,0.0
10/27/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.9,2.05,0.0,0.0,0.0
10/27/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.61,1.98,0.0,0.0,0.0
10/27/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.06,1.74,0.0,0.0,0.0
10/27/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.51,1.53,0.0,0.0,0.0
10/27/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.16,1.95,0.0,0.0,0.0
10/27/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.52,2.02,0.0,0.0,0.0
10/27/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.3,2.1,0.0,0.0,0.0
10/27/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.19,1.86,30.29,13.34,0.0
10/27/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.09,1.39,183.5,51.26,600.91
10/27/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.57,1.7,355.82,70.43,762.62
10/27/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.96,1.8,496.38,80.98,842.89
10/27/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.02,2.02,586.67,86.58,880.69
10/27/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.16,2.17,617.89,88.12,891.7
10/27/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.65,2.0,586.03,86.35,876.85
10/27/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.06,1.99,497.33,80.51,839.14
10/27/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.21,2.11,358.83,69.99,760.73
10/27/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.37,1.24,188.39,51.54,603.57
10/27/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.35,2.48,33.76,14.42,0.0
10/27/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.23,2.57,0.0,0.0,0.0
10/27/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.09,2.46,0.0,0.0,0.0
10/27/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.14,2.63,0.0,0.0,0.0
10/27/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.38,2.69,0.0,0.0,0.0
10/28/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.78,2.66,0.0,0.0,0.0
10/28/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.78,2.72,0.0,0.0,0.0
10/28/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.45,2.7,0.0,0.0,0.0
10/28/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.15,2.82,0.0,0.0,0.0
10/28/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.91,2.86,0.0,0.0,0.0
10/28/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.78,2.97,0.0,0.0,0.0
10/28/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.14,3.21,0.0,0.0,0.0
10/28/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.12,2.97,0.0,0.0,0.0
10/28/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.21,3.02,0.0,0.0,0.0
10/28/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.34,3.37,24.82,17.92,0.0
10/28/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.3,3.45,145.09,90.19,254.03
10/28/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.04,3.39,293.4,140.63,412.89
10/28/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.8,3.68,397.4,204.04,395.91
10/28/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.66,4.23,461.07,237.25,397.36
10/28/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.18,4.85,495.82,237.56,438.16
10/28/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.23,5.24,488.3,217.61,478.98
10/28/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.63,5.34,364.04,202.07,329.16
10/28/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.7,5.21,212.79,171.8,109.26
10/28/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.88,4.54,98.65,91.38,32.71
10/28/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.6,4.99,18.22,17.17,0.0
10/28/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.99,5.61,0.0,0.0,0.0
10/28/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.68,6.18,0.0,0.0,0.0
10/28/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.66,6.49,0.0,0.0,0.0
10/28/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.82,6.85,0.0,0.0,0.0
10/29/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.32,6.9,0.0,0.0,0.0
10/29/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.78,6.77,0.0,0.0,0.0
10/29/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.1,6.89,0.0,0.0,0.0
10/29/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.23,7.19,0.0,0.0,0.0
10/29/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.22,7.3,0.0,0.0,0.0
10/29/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.24,7.39,0.0,0.0,0.0
10/29/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.96,7.74,0.0,0.0,0.0
10/29/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.79,7.4,0.0,0.0,0.0
10/29/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.71,7.27,0.0,0.0,0.0
10/29/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.8,7.29,19.41,15.26,0.0
10/29/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.15,6.61,140.48,70.46,330.08
10/29/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.82,8.32,312.76,75.56,648.46
10/29/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.3,9.01,446.8,88.87,739.55
10/29/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.24,9.09,536.93,92.98,794.64
10/29/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.34,9.07,566.16,98.52,799.69
10/29/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.84,9.06,547.95,86.09,824.05
10/29/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.91,9.09,468.63,79.78,797.74
10/29/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.69,8.8,333.39,73.18,702.06
10/29/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.14,7.66,164.36,60.69,475.45
10/29/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.85,7.58,26.1,15.6,0.0
10/29/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.95,7.9,0.0,0.0,0.0
10/29/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.43,7.93,0.0,0.0,0.0
10/29/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.89,7.96,0.0,0.0,0.0
10/29/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.46,7.94,0.0,0.0,0.0
10/30/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.19,7.92,0.0,0.0,0.0
10/30/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.85,7.81,0.0,0.0,0.0
10/30/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.32,7.68,0.0,0.0,0.0
10/30/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.89,7.55,0.0,0.0,0.0
10/30/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.26,7.4,0.0,0.0,0.0
10/30/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.94,7.29,0.0,0.0,0.0
10/30/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.33,7.1,0.0,0.0,0.0
10/30/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.25,6.89,0.0,0.0,0.0
10/30/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.06,6.89,0.0,0.0,0.0
10/30/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.24,7.05,21.39,14.0,0.0
10/30/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.65,6.9,152.73,58.34,453.42
10/30/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.3,8.27,311.95,82.48,634.64
10/30/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.72,8.76,433.7,113.67,667.31
10/30/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.39,8.99,518.42,127.64,705.22
10/30/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.73,8.98,550.71,127.54,729.43
10/30/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.11,8.67,512.67,133.14,682.81
10/30/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.28,8.41,436.16,100.42,695.3
10/30/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.97,8.12,300.9,96.27,558.77
10/30/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.42,7.49,150.32,63.19,407.46
10/30/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.18,7.27,24.12,15.77,0.0
10/30/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.37,7.05,0.0,0.0,0.0
10/30/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.77,7.08,0.0,0.0,0.0
10/30/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.25,7.19,0.0,0.0,0.0
10/30/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.89,7.82,0.0,0.0,0.0
10/31/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.62,8.44,0.0,0.0,0.0
10/31/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.39,8.61,0.0,0.0,0.0
10/31/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.06,8.5,0.0,0.0,0.0
10/31/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.68,8.58,0.0,0.0,0.0
10/31/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.36,8.5,0.0,0.0,0.0
10/31/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.32,8.5,0.0,0.0,0.0
10/31/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.17,7.51,0.0,0.0,0.0
10/31/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.94,7.12,0.0,0.0,0.0
10/31/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.91,6.82,0.0,0.0,0.0
10/31/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.45,6.75,9.71,7.73,0.0
10/31/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.95,6.73,18.84,18.82,0.1
10/31/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.41,7.94,39.07,39.1,0.0
10/31/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.89,9.07,30.67,30.66,0.01
10/31/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.96,9.42,39.91,39.95,0.0
10/31/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.44,9.35,56.8,56.72,0.13
10/31/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.85,9.85,60.4,60.12,0.5
10/31/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.75,8.74,103.54,99.7,8.03
10/31/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.55,7.67,119.87,113.85,16.64
10/31/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.83,6.55,72.13,60.29,56.47
10/31/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.53,6.55,15.7,13.82,0.0
10/31/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.05,6.81,0.0,0.0,0.0
10/31/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.37,6.57,0.0,0.0,0.0
10/31/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.6,6.67,0.0,0.0,0.0
10/31/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.66,6.33,0.0,0.0,0.0
11/01/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.49,5.51,0.0,0.0,0.0
11/01/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.43,5.12,0.0,0.0,0.0
11/01/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.67,4.92,0.0,0.0,0.0
11/01/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.24,4.82,0.0,0.0,0.0
11/01/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.52,4.64,0.0,0.0,0.0
11/01/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.9,4.45,0.0,0.0,0.0
11/01/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.66,3.44,0.0,0.0,0.0
11/01/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.11,3.43,0.0,0.0,0.0
11/01/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.84,3.04,0.0,0.0,0.0
11/01/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.0,2.88,20.81,10.43,0.0
11/01/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.79,2.91,158.68,48.36,550.91
11/01/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.16,2.41,325.99,73.39,715.18
11/01/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.44,1.67,458.99,89.34,785.12
11/01/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.01,1.18,550.16,92.44,839.69
11/01/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.35,1.34,587.37,87.4,875.6
11/01/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.2,1.66,559.18,85.31,866.75
11/01/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.73,1.4,473.36,77.08,836.13
11/01/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.82,1.04,334.79,68.03,746.01
11/01/2024 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.94,0.5,167.7,48.76,578.53
11/01/2024 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.83,1.01,23.98,11.21,0.0
11/01/2024 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.89,1.43,0.0,0.0,0.0
11/01/2024 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.69,1.73,0.0,0.0,0.0
11/01/2024 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.63,1.68,0.0,0.0,0.0
11/01/2024 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.75,1.77,0.0,0.0,0.0
11/02/2024 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.29,1.86,0.0,0.0,0.0
11/02/2024 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,3.07,1.86,0.0,0.0,0.0
11/02/2024 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,2.21,2.0,0.0,0.0,0.0
11/02/2024 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.62,2.01,0.0,0.0,0.0
11/02/2024 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.48,2.11,0.0,0.0,0.0
11/02/2024 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,1.17,2.18,0.0,0.0,0.0
11/02/2024 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.58,2.23,0.0,0.0,0.0
11/02/2024 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.4,2.3,0.0,0.0,0.0
11/02/2024 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.7,2.39,0.0,0.0,0.0
11/02/2024 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,0.93,2.83,19.68,9.66,0.0
11/02/2024 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.03,2.88,157.12,48.02,555.76
11/02/2024 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.38,3.11,324.0,68.07,733.32
11/02/2024 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.49,2.7,460.85,79.62,817.28
11/02/2024 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.56,2.56,549.85,85.46,858.98
11/02/2024 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.08,2.38,579.97,87.94,868.57
11/02/2024 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.0,2.13,551.34,84.98,860.06
11/02/2024 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.71,2.22,461.9,79.52,814.34
11/02/2024 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.89,2.53,324.86,72.0,715.56
